,DATE,TIME,RAW WATER FLOW IN ML,CLEAR WATER SUMP LEVEL IN M,CLEAR WATER PUMPING FLOW ML,TREATED WATER PRODUCTION IN ML,REMARKS,DATETIME,Hour,YEAR,MONTH,MONTH-YEAR
15121,2023-08-23,01:00:00,3.3464400000000003,2.48,3.70146,3.23868,No Remarks,2023-08-23 01:00:00,1,2023,8,08-2023
15122,2023-08-23,02:00:00,3.3728800000000003,2.72,2.7891500000000002,3.2642700000000002,No Remarks,2023-08-23 02:00:00,2,2023,8,08-2023
15123,2023-08-23,03:00:00,3.36415,2.98,2.8024899999999997,3.2558200000000004,No Remarks,2023-08-23 03:00:00,3,2023,8,08-2023
15124,2023-08-23,04:00:00,3.3641199999999998,3.32,2.81606,3.2558000000000002,No Remarks,2023-08-23 04:00:00,4,2023,8,08-2023
15125,2023-08-23,05:00:00,3.3584899999999998,3.65,2.8248800000000003,3.25035,No Remarks,2023-08-23 05:00:00,5,2023,8,08-2023
15126,2023-08-23,06:00:00,3.42416,3.95,3.77316,3.3139000000000003,No Remarks,2023-08-23 06:00:00,6,2023,8,08-2023
15127,2023-08-23,07:00:00,3.4532800000000003,3.65,3.75695,3.34208,No Remarks,2023-08-23 07:00:00,7,2023,8,08-2023
15128,2023-08-23,08:00:00,3.4437800000000003,3.25,3.6983400000000004,3.33289,No Remarks,2023-08-23 08:00:00,8,2023,8,08-2023
15129,2023-08-23,09:00:00,3.44969,2.78,3.69175,3.33861,No Remarks,2023-08-23 09:00:00,9,2023,8,08-2023
15130,2023-08-23,10:00:00,3.41265,2.7,2.82891,3.30276,No Remarks,2023-08-23 10:00:00,10,2023,8,08-2023
15131,2023-08-23,11:00:00,3.44261,2.78,2.81332,3.3317600000000005,No Remarks,2023-08-23 11:00:00,11,2023,8,08-2023
15132,2023-08-23,12:00:00,3.41216,2.91,2.80291,3.30229,No Remarks,2023-08-23 12:00:00,12,2023,8,08-2023
15133,2023-08-23,13:00:00,3.44984,3.11,2.85087,3.33876,No Remarks,2023-08-23 13:00:00,13,2023,8,08-2023
15134,2023-08-23,14:00:00,3.44212,3.3,2.8198200000000004,3.3312800000000005,No Remarks,2023-08-23 14:00:00,14,2023,8,08-2023
15135,2023-08-23,15:00:00,3.40586,3.4,2.83677,3.29619,No Remarks,2023-08-23 15:00:00,15,2023,8,08-2023
15136,2023-08-23,16:00:00,3.43356,3.53,2.8373000000000004,3.323,No Remarks,2023-08-23 16:00:00,16,2023,8,08-2023
15137,2023-08-23,17:00:00,3.4389000000000003,3.77,2.86255,3.32817,No Remarks,2023-08-23 17:00:00,17,2023,8,08-2023
15138,2023-08-23,18:00:00,3.45732,3.83,3.70623,3.34599,No Remarks,2023-08-23 18:00:00,18,2023,8,08-2023
15139,2023-08-23,19:00:00,3.4652399999999997,3.72,3.71023,3.35366,No Remarks,2023-08-23 19:00:00,19,2023,8,08-2023
15140,2023-08-23,20:00:00,3.4211500000000004,3.51,3.6865300000000003,3.31099,No Remarks,2023-08-23 20:00:00,20,2023,8,08-2023
15141,2023-08-23,21:00:00,3.4242500000000002,3.03,3.66521,3.31399,No Remarks,2023-08-23 21:00:00,21,2023,8,08-2023
15142,2023-08-23,22:00:00,3.43223,2.87,3.7120300000000004,3.32171,No Remarks,2023-08-23 22:00:00,22,2023,8,08-2023
15143,2023-08-23,23:00:00,2.41123,2.76,2.7495300000000005,2.33359,No Remarks,2023-08-23 23:00:00,23,2023,8,08-2023
15144,2023-08-23,00:00:00,2.41623,2.43,2.75356,2.33843,No Remarks,2023-08-23 00:00:00,0,2023,8,08-2023
15145,2023-08-24,01:00:00,3.40132,2.36,2.7631900000000003,3.2918000000000003,No Remarks,2023-08-24 01:00:00,1,2023,8,08-2023
15146,2023-08-24,02:00:00,3.3943200000000004,2.69,2.80132,3.28502,No Remarks,2023-08-24 02:00:00,2,2023,8,08-2023
15147,2023-08-24,03:00:00,3.3982300000000003,3.03,2.75123,3.2888100000000002,No Remarks,2023-08-24 03:00:00,3,2023,8,08-2023
15148,2023-08-24,04:00:00,3.41323,3.31,2.7263200000000003,3.3033200000000003,No Remarks,2023-08-24 04:00:00,4,2023,8,08-2023
15149,2023-08-24,05:00:00,2.39423,2.97,2.74323,2.3171399999999998,No Remarks,2023-08-24 05:00:00,5,2023,8,08-2023
15150,2023-08-24,06:00:00,2.4312300000000002,2.53,2.7452600000000005,2.3529400000000003,No Remarks,2023-08-24 06:00:00,6,2023,8,08-2023
15151,2023-08-24,07:00:00,3.3935400000000002,2.63,2.76054,3.2842700000000002,No Remarks,2023-08-24 07:00:00,7,2023,8,08-2023
15152,2023-08-24,08:00:00,3.42981,2.84,2.7817800000000004,3.31937,No Remarks,2023-08-24 08:00:00,8,2023,8,08-2023
15153,2023-08-24,09:00:00,3.4282500000000002,3.02,2.77825,3.31786,No Remarks,2023-08-24 09:00:00,9,2023,8,08-2023
15154,2023-08-24,10:00:00,3.44436,3.25,2.81829,3.33345,No Remarks,2023-08-24 10:00:00,10,2023,8,08-2023
15155,2023-08-24,11:00:00,3.40435,3.32,2.7713200000000002,3.29473,No Remarks,2023-08-24 11:00:00,11,2023,8,08-2023
15156,2023-08-24,12:00:00,3.41987,3.42,2.80494,3.30975,No Remarks,2023-08-24 12:00:00,12,2023,8,08-2023
15157,2023-08-24,13:00:00,3.41823,3.5,2.8018,3.30816,No Remarks,2023-08-24 13:00:00,13,2023,8,08-2023
15158,2023-08-24,14:00:00,3.4141500000000002,3.55,2.81177,3.3042100000000003,No Remarks,2023-08-24 14:00:00,14,2023,8,08-2023
15159,2023-08-24,15:00:00,3.43176,3.63,2.79425,3.32126,No Remarks,2023-08-24 15:00:00,15,2023,8,08-2023
15160,2023-08-24,16:00:00,3.41825,3.86,2.8056,3.30818,No Remarks,2023-08-24 16:00:00,16,2023,8,08-2023
15161,2023-08-24,17:00:00,3.4138400000000004,4.0,3.8117300000000003,3.30391,No Remarks,2023-08-24 17:00:00,17,2023,8,08-2023
15162,2023-08-24,18:00:00,3.43098,3.67,3.70958,3.3205,No Remarks,2023-08-24 18:00:00,18,2023,8,08-2023
15163,2023-08-24,19:00:00,3.4247600000000005,3.42,3.65847,3.31448,No Remarks,2023-08-24 19:00:00,19,2023,8,08-2023
15164,2023-08-24,20:00:00,3.4269000000000003,3.12,3.65187,3.3165500000000003,No Remarks,2023-08-24 20:00:00,20,2023,8,08-2023
15165,2023-08-24,21:00:00,3.4285200000000002,2.77,3.65312,3.31812,No Remarks,2023-08-24 21:00:00,21,2023,8,08-2023
15166,2023-08-24,22:00:00,3.45129,2.54,3.62215,3.34016,No Remarks,2023-08-24 22:00:00,22,2023,8,08-2023
15167,2023-08-24,23:00:00,3.3930000000000002,2.31,3.64514,3.28375,No Remarks,2023-08-24 23:00:00,23,2023,8,08-2023
15168,2023-08-24,00:00:00,3.39281,2.39,2.81123,3.28356,No Remarks,2023-08-24 00:00:00,0,2023,8,08-2023
15169,2023-08-25,01:00:00,3.40245,2.72,2.81028,3.29289,No Remarks,2023-08-25 01:00:00,1,2023,8,08-2023
15170,2023-08-25,02:00:00,3.40881,3.0,2.80945,3.2990500000000003,No Remarks,2023-08-25 02:00:00,2,2023,8,08-2023
15171,2023-08-25,03:00:00,3.38854,3.26,2.81296,3.27943,No Remarks,2023-08-25 03:00:00,3,2023,8,08-2023
15172,2023-08-25,04:00:00,3.35225,3.56,2.84529,3.24431,No Remarks,2023-08-25 04:00:00,4,2023,8,08-2023
15173,2023-08-25,05:00:00,3.3337800000000004,3.8,2.85514,3.2264299999999997,No Remarks,2023-08-25 05:00:00,5,2023,8,08-2023
15174,2023-08-25,06:00:00,3.3775100000000005,3.49,3.7215300000000004,3.2687500000000003,No Remarks,2023-08-25 06:00:00,6,2023,8,08-2023
15175,2023-08-25,07:00:00,3.38854,3.05,3.68245,3.27943,No Remarks,2023-08-25 07:00:00,7,2023,8,08-2023
15176,2023-08-25,08:00:00,3.39254,2.63,3.6957199999999997,3.2833,No Remarks,2023-08-25 08:00:00,8,2023,8,08-2023
15177,2023-08-25,09:00:00,3.3878600000000003,2.76,2.8058899999999998,3.27877,No Remarks,2023-08-25 09:00:00,9,2023,8,08-2023
15178,2023-08-25,10:00:00,3.3892100000000003,3.01,2.82621,3.28008,No Remarks,2023-08-25 10:00:00,10,2023,8,08-2023
15179,2023-08-25,11:00:00,3.3592600000000004,3.35,2.81996,3.25109,No Remarks,2023-08-25 11:00:00,11,2023,8,08-2023
15180,2023-08-25,12:00:00,3.36999,3.48,2.8459499999999998,3.26148,No Remarks,2023-08-25 12:00:00,12,2023,8,08-2023
15181,2023-08-25,13:00:00,3.38106,3.6,2.88049,3.27219,No Remarks,2023-08-25 13:00:00,13,2023,8,08-2023
15182,2023-08-25,14:00:00,3.38333,3.67,2.8463200000000004,3.27439,No Remarks,2023-08-25 14:00:00,14,2023,8,08-2023
15183,2023-08-25,15:00:00,3.35632,3.69,2.83861,3.24825,No Remarks,2023-08-25 15:00:00,15,2023,8,08-2023
15184,2023-08-25,16:00:00,3.35972,3.88,2.8606,3.25154,No Remarks,2023-08-25 16:00:00,16,2023,8,08-2023
15185,2023-08-25,17:00:00,3.34523,4.0,2.86123,3.2375100000000003,No Remarks,2023-08-25 17:00:00,17,2023,8,08-2023
15186,2023-08-25,18:00:00,3.3705900000000004,3.89,3.7522800000000003,3.26206,No Remarks,2023-08-25 18:00:00,18,2023,8,08-2023
15187,2023-08-25,19:00:00,3.40156,3.58,3.7112,3.2920300000000005,No Remarks,2023-08-25 19:00:00,19,2023,8,08-2023
15188,2023-08-25,20:00:00,3.34192,3.19,3.66828,3.23431,No Remarks,2023-08-25 20:00:00,20,2023,8,08-2023
15189,2023-08-25,21:00:00,3.39135,2.96,3.64488,3.28215,No Remarks,2023-08-25 21:00:00,21,2023,8,08-2023
15190,2023-08-25,22:00:00,3.39223,2.68,3.65621,3.283,No Remarks,2023-08-25 22:00:00,22,2023,8,08-2023
15191,2023-08-25,23:00:00,3.3632800000000005,2.35,3.63354,3.25498,No Remarks,2023-08-25 23:00:00,23,2023,8,08-2023
15192,2023-08-25,00:00:00,3.37566,2.04,3.69135,3.26696,No Remarks,2023-08-25 00:00:00,0,2023,8,08-2023
15193,2023-08-26,01:00:00,3.3844000000000003,2.28,2.84615,3.27542,No Remarks,2023-08-26 01:00:00,1,2023,8,08-2023
15194,2023-08-26,02:00:00,3.38041,2.53,2.84125,3.27156,No Remarks,2023-08-26 02:00:00,2,2023,8,08-2023
15195,2023-08-26,03:00:00,3.38533,2.76,2.8432500000000003,3.27632,No Remarks,2023-08-26 03:00:00,3,2023,8,08-2023
15196,2023-08-26,04:00:00,3.3506500000000004,3.02,2.82647,3.24276,No Remarks,2023-08-26 04:00:00,4,2023,8,08-2023
15197,2023-08-26,05:00:00,3.38733,3.2,2.85169,3.2782600000000004,No Remarks,2023-08-26 05:00:00,5,2023,8,08-2023
15198,2023-08-26,06:00:00,3.41407,3.31,2.8132800000000002,3.30414,No Remarks,2023-08-26 06:00:00,6,2023,8,08-2023
15199,2023-08-26,07:00:00,3.36266,3.44,2.86133,3.2543800000000003,No Remarks,2023-08-26 07:00:00,7,2023,8,08-2023
15200,2023-08-26,08:00:00,3.38727,3.52,2.85187,3.2782,No Remarks,2023-08-26 08:00:00,8,2023,8,08-2023
15201,2023-08-26,09:00:00,3.37172,3.61,2.86177,3.26315,No Remarks,2023-08-26 09:00:00,9,2023,8,08-2023
15202,2023-08-26,10:00:00,3.3833200000000003,3.67,2.87977,3.2743800000000003,No Remarks,2023-08-26 10:00:00,10,2023,8,08-2023
15203,2023-08-26,11:00:00,3.3810100000000003,3.79,2.86323,3.27214,No Remarks,2023-08-26 11:00:00,11,2023,8,08-2023
15204,2023-08-26,12:00:00,3.40541,3.83,2.88135,3.2957600000000005,No Remarks,2023-08-26 12:00:00,12,2023,8,08-2023
15205,2023-08-26,13:00:00,3.39846,3.48,3.68743,3.2890300000000003,No Remarks,2023-08-26 13:00:00,13,2023,8,08-2023
15206,2023-08-26,14:00:00,3.38794,3.24,3.6742399999999997,3.27885,No Remarks,2023-08-26 14:00:00,14,2023,8,08-2023
15207,2023-08-26,15:00:00,3.3561799999999997,3.01,3.6947600000000005,3.24811,No Remarks,2023-08-26 15:00:00,15,2023,8,08-2023
15208,2023-08-26,16:00:00,3.37466,2.84,3.68588,3.266,No Remarks,2023-08-26 16:00:00,16,2023,8,08-2023
15209,2023-08-26,17:00:00,3.36612,2.62,3.66972,3.25773,No Remarks,2023-08-26 17:00:00,17,2023,8,08-2023
15210,2023-08-26,18:00:00,3.35972,2.74,2.80956,3.25154,No Remarks,2023-08-26 18:00:00,18,2023,8,08-2023
15211,2023-08-26,19:00:00,3.38456,2.96,2.8072800000000004,3.27558,No Remarks,2023-08-26 19:00:00,19,2023,8,08-2023
15212,2023-08-26,20:00:00,3.40518,3.11,2.84933,3.2955300000000003,No Remarks,2023-08-26 20:00:00,20,2023,8,08-2023
15213,2023-08-26,21:00:00,3.3897500000000003,3.25,2.86672,3.2955300000000003,No Remarks,2023-08-26 21:00:00,21,2023,8,08-2023
15214,2023-08-26,22:00:00,3.39345,3.38,2.86052,3.28418,No Remarks,2023-08-26 22:00:00,22,2023,8,08-2023
15215,2023-08-26,23:00:00,2.39426,3.47,2.79355,2.31716,No Remarks,2023-08-26 23:00:00,23,2023,8,08-2023
15216,2023-08-26,00:00:00,2.3897600000000003,3.12,2.80496,2.31281,No Remarks,2023-08-26 00:00:00,0,2023,8,08-2023
15217,2023-08-27,01:00:00,2.39243,2.7,2.79846,2.31539,No Remarks,2023-08-27 01:00:00,1,2023,8,08-2023
15218,2023-08-27,02:00:00,3.3977800000000005,2.6,2.77638,3.28837,No Remarks,2023-08-27 02:00:00,2,2023,8,08-2023
15219,2023-08-27,03:00:00,3.36746,2.89,2.79104,3.25903,No Remarks,2023-08-27 03:00:00,3,2023,8,08-2023
15220,2023-08-27,04:00:00,3.3694699999999997,3.08,2.80311,3.26097,No Remarks,2023-08-27 04:00:00,4,2023,8,08-2023
15221,2023-08-27,05:00:00,3.39706,3.23,2.81296,3.2876700000000003,No Remarks,2023-08-27 05:00:00,5,2023,8,08-2023
15222,2023-08-27,06:00:00,3.40314,3.38,2.8213000000000004,3.29356,No Remarks,2023-08-27 06:00:00,6,2023,8,08-2023
15223,2023-08-27,07:00:00,3.39846,3.33,3.78613,3.2890300000000003,No Remarks,2023-08-27 07:00:00,7,2023,8,08-2023
15224,2023-08-27,08:00:00,3.38783,3.3,3.81151,3.27874,No Remarks,2023-08-27 08:00:00,8,2023,8,08-2023
15225,2023-08-27,09:00:00,3.3799099999999997,2.25,3.7548600000000003,3.27108,No Remarks,2023-08-27 09:00:00,9,2023,8,08-2023
15226,2023-08-27,10:00:00,3.38757,2.56,2.77937,3.2784899999999997,No Remarks,2023-08-27 10:00:00,10,2023,8,08-2023
15227,2023-08-27,11:00:00,3.4282399999999997,3.33,2.81177,3.31785,No Remarks,2023-08-27 11:00:00,11,2023,8,08-2023
15228,2023-08-27,12:00:00,3.4205500000000004,3.49,2.80402,3.31041,No Remarks,2023-08-27 12:00:00,12,2023,8,08-2023
15229,2023-08-27,13:00:00,3.42917,3.56,2.8264299999999998,3.31875,No Remarks,2023-08-27 13:00:00,13,2023,8,08-2023
15230,2023-08-27,14:00:00,3.4124499999999998,3.63,2.81621,3.3025700000000002,No Remarks,2023-08-27 14:00:00,14,2023,8,08-2023
15231,2023-08-27,15:00:00,3.41256,3.75,2.82145,3.30268,No Remarks,2023-08-27 15:00:00,15,2023,8,08-2023
15232,2023-08-27,16:00:00,3.42517,3.85,2.81284,3.31488,No Remarks,2023-08-27 16:00:00,16,2023,8,08-2023
15233,2023-08-27,17:00:00,3.44409,4.02,2.81945,3.33319,No Remarks,2023-08-27 17:00:00,17,2023,8,08-2023
15234,2023-08-27,18:00:00,3.43518,3.93,3.73795,3.32457,No Remarks,2023-08-27 18:00:00,18,2023,8,08-2023
15235,2023-08-27,19:00:00,3.42945,3.97,3.75345,3.31902,No Remarks,2023-08-27 19:00:00,19,2023,8,08-2023
15236,2023-08-27,20:00:00,3.41961,3.73,3.75158,3.3095,No Remarks,2023-08-27 20:00:00,20,2023,8,08-2023
15237,2023-08-27,21:00:00,3.43798,3.56,3.71429,3.3272800000000005,No Remarks,2023-08-27 21:00:00,21,2023,8,08-2023
15238,2023-08-27,22:00:00,3.42223,3.15,3.7194499999999997,3.3120300000000005,No Remarks,2023-08-27 22:00:00,22,2023,8,08-2023
15239,2023-08-27,23:00:00,3.44565,2.94,3.69858,3.3346999999999998,No Remarks,2023-08-27 23:00:00,23,2023,8,08-2023
15240,2023-08-27,00:00:00,3.4643100000000002,2.67,3.65597,3.3527600000000004,No Remarks,2023-08-27 00:00:00,0,2023,8,08-2023
15241,2023-08-28,01:00:00,3.472,2.41,3.67591,3.3602,No Remarks,2023-08-28 01:00:00,1,2023,8,08-2023
15242,2023-08-28,02:00:00,3.44083,2.53,2.8233400000000004,3.33004,No Remarks,2023-08-28 02:00:00,2,2023,8,08-2023
15243,2023-08-28,03:00:00,3.4333600000000004,2.85,2.7882100000000003,3.32281,No Remarks,2023-08-28 03:00:00,3,2023,8,08-2023
15244,2023-08-28,04:00:00,3.43976,3.21,2.80787,3.329,No Remarks,2023-08-28 04:00:00,4,2023,8,08-2023
15245,2023-08-28,05:00:00,3.43656,3.49,2.79112,3.3259000000000003,No Remarks,2023-08-28 05:00:00,5,2023,8,08-2023
15246,2023-08-28,06:00:00,3.4600400000000002,3.75,2.80083,3.34863,No Remarks,2023-08-28 06:00:00,6,2023,8,08-2023
15247,2023-08-28,07:00:00,3.40938,3.86,3.68588,3.2996,No Remarks,2023-08-28 07:00:00,7,2023,8,08-2023
15248,2023-08-28,08:00:00,3.4516500000000003,3.36,3.70438,3.34051,No Remarks,2023-08-28 08:00:00,8,2023,8,08-2023
15249,2023-08-28,09:00:00,3.3898800000000002,2.89,3.61652,3.28073,No Remarks,2023-08-28 09:00:00,9,2023,8,08-2023
15250,2023-08-28,10:00:00,3.4485,2.55,3.5697600000000005,3.33746,No Remarks,2023-08-28 10:00:00,10,2023,8,08-2023
15251,2023-08-28,11:00:00,3.44123,2.63,2.7480300000000004,3.33042,No Remarks,2023-08-28 11:00:00,11,2023,8,08-2023
15252,2023-08-28,12:00:00,3.43509,3.91,2.7690300000000003,3.32448,No Remarks,2023-08-28 12:00:00,12,2023,8,08-2023
15253,2023-08-28,13:00:00,3.46858,3.02,2.7694099999999997,3.35689,No Remarks,2023-08-28 13:00:00,13,2023,8,08-2023
15254,2023-08-28,14:00:00,3.4311599999999998,3.09,2.7594600000000002,3.32068,No Remarks,2023-08-28 14:00:00,14,2023,8,08-2023
15255,2023-08-28,15:00:00,3.43128,3.15,2.78406,3.32079,No Remarks,2023-08-28 15:00:00,15,2023,8,08-2023
15256,2023-08-28,16:00:00,3.4505500000000002,3.51,2.7617800000000003,3.33944,No Remarks,2023-08-28 16:00:00,16,2023,8,08-2023
15257,2023-08-28,17:00:00,3.4624200000000003,3.75,2.80977,3.35093,No Remarks,2023-08-28 17:00:00,17,2023,8,08-2023
15258,2023-08-28,18:00:00,3.45498,4.0,2.84279,3.34373,No Remarks,2023-08-28 18:00:00,18,2023,8,08-2023
15259,2023-08-28,19:00:00,3.45732,3.86,3.71156,3.34599,No Remarks,2023-08-28 19:00:00,19,2023,8,08-2023
15260,2023-08-28,20:00:00,3.43125,3.67,3.7167800000000004,3.3207600000000004,No Remarks,2023-08-28 20:00:00,20,2023,8,08-2023
15261,2023-08-28,21:00:00,3.4627,3.53,3.67454,3.3512,No Remarks,2023-08-28 21:00:00,21,2023,8,08-2023
15262,2023-08-28,22:00:00,3.4377600000000004,3.39,3.66705,3.32706,No Remarks,2023-08-28 22:00:00,22,2023,8,08-2023
15263,2023-08-28,23:00:00,3.41615,3.07,3.66823,3.30615,No Remarks,2023-08-28 23:00:00,23,2023,8,08-2023
15264,2023-08-28,00:00:00,3.4242600000000003,2.76,3.7016500000000003,3.314,No Remarks,2023-08-28 00:00:00,0,2023,8,08-2023
15265,2023-08-29,01:00:00,2.39432,2.72,2.7853600000000003,2.31722,No Remarks,2023-08-29 01:00:00,1,2023,8,08-2023
15266,2023-08-29,02:00:00,3.4293000000000005,2.53,2.79794,3.31888,No Remarks,2023-08-29 02:00:00,2,2023,8,08-2023
15267,2023-08-29,03:00:00,3.44652,2.77,2.80505,3.33554,No Remarks,2023-08-29 03:00:00,3,2023,8,08-2023
15268,2023-08-29,04:00:00,3.42335,3.08,2.78964,3.31312,No Remarks,2023-08-29 04:00:00,4,2023,8,08-2023
15269,2023-08-29,05:00:00,3.42546,3.35,2.8018,3.31516,No Remarks,2023-08-29 05:00:00,5,2023,8,08-2023
15270,2023-08-29,06:00:00,3.39324,3.55,2.80565,3.28398,No Remarks,2023-08-29 06:00:00,6,2023,8,08-2023
15271,2023-08-29,07:00:00,3.41988,3.7,2.7986500000000003,3.3097600000000003,No Remarks,2023-08-29 07:00:00,7,2023,8,08-2023
15272,2023-08-29,08:00:00,3.4192199999999997,3.85,2.81921,3.30912,No Remarks,2023-08-29 08:00:00,8,2023,8,08-2023
15273,2023-08-29,09:00:00,3.40207,4.0,2.84164,3.29252,No Remarks,2023-08-29 09:00:00,9,2023,8,08-2023
15274,2023-08-29,10:00:00,3.44404,3.86,3.75479,3.3331399999999998,No Remarks,2023-08-29 10:00:00,10,2023,8,08-2023
15275,2023-08-29,11:00:00,3.41432,3.52,3.72004,3.30438,No Remarks,2023-08-29 11:00:00,11,2023,8,08-2023
15276,2023-08-29,12:00:00,3.42556,3.14,3.7025200000000003,3.3152600000000003,No Remarks,2023-08-29 12:00:00,12,2023,8,08-2023
15277,2023-08-29,13:00:00,3.4299,2.76,3.64097,3.3194600000000003,No Remarks,2023-08-29 13:00:00,13,2023,8,08-2023
15278,2023-08-29,14:00:00,3.43136,2.46,3.64421,3.3208699999999998,No Remarks,2023-08-29 14:00:00,14,2023,8,08-2023
15279,2023-08-29,15:00:00,3.40833,2.14,3.6132500000000003,3.29858,No Remarks,2023-08-29 15:00:00,15,2023,8,08-2023
15280,2023-08-29,16:00:00,3.4255,2.27,2.76354,3.3152,No Remarks,2023-08-29 16:00:00,16,2023,8,08-2023
15281,2023-08-29,17:00:00,3.41264,2.41,2.7705100000000003,3.30275,No Remarks,2023-08-29 17:00:00,17,2023,8,08-2023
15282,2023-08-29,18:00:00,3.38825,2.5,2.81337,3.27915,No Remarks,2023-08-29 18:00:00,18,2023,8,08-2023
15283,2023-08-29,19:00:00,3.34959,2.56,2.77854,3.24173,No Remarks,2023-08-29 19:00:00,19,2023,8,08-2023
15284,2023-08-29,20:00:00,3.37265,2.73,2.79739,3.26405,No Remarks,2023-08-29 20:00:00,20,2023,8,08-2023
15285,2023-08-29,21:00:00,3.36939,2.91,2.80423,3.2609000000000004,No Remarks,2023-08-29 21:00:00,21,2023,8,08-2023
15286,2023-08-29,22:00:00,3.3723899999999998,3.19,3.67221,3.2638000000000003,No Remarks,2023-08-29 22:00:00,22,2023,8,08-2023
15287,2023-08-29,23:00:00,3.35211,2.98,3.70152,3.24417,No Remarks,2023-08-29 23:00:00,23,2023,8,08-2023
15288,2023-08-29,00:00:00,3.39352,2.68,3.69925,3.28425,No Remarks,2023-08-29 00:00:00,0,2023,8,08-2023
15289,2023-08-30,01:00:00,3.3882800000000004,2.37,3.6782500000000002,3.2791799999999998,No Remarks,2023-08-30 01:00:00,1,2023,8,08-2023
15290,2023-08-30,02:00:00,3.40259,2.08,3.7142500000000003,3.2930300000000003,No Remarks,2023-08-30 02:00:00,2,2023,8,08-2023
15291,2023-08-30,03:00:00,3.3935500000000003,2.33,2.83269,3.2842800000000003,No Remarks,2023-08-30 03:00:00,3,2023,8,08-2023
15292,2023-08-30,04:00:00,3.3650700000000002,2.64,2.8410100000000003,3.25671,No Remarks,2023-08-30 04:00:00,4,2023,8,08-2023
15293,2023-08-30,05:00:00,3.37792,2.89,2.86836,3.2691500000000002,No Remarks,2023-08-30 05:00:00,5,2023,8,08-2023
15294,2023-08-30,06:00:00,3.39054,3.12,2.8664400000000003,3.2813600000000003,No Remarks,2023-08-30 06:00:00,6,2023,8,08-2023
15295,2023-08-30,07:00:00,3.3825600000000002,3.37,2.8429,3.27364,No Remarks,2023-08-30 07:00:00,7,2023,8,08-2023
15296,2023-08-30,08:00:00,3.37935,3.41,2.86358,3.2705300000000004,No Remarks,2023-08-30 08:00:00,8,2023,8,08-2023
15297,2023-08-30,09:00:00,3.38524,3.48,2.8880500000000002,3.27624,No Remarks,2023-08-30 09:00:00,9,2023,8,08-2023
15298,2023-08-30,10:00:00,3.38213,3.52,2.88123,3.2732300000000003,No Remarks,2023-08-30 10:00:00,10,2023,8,08-2023
15299,2023-08-30,11:00:00,3.38533,3.6,2.78567,3.27632,No Remarks,2023-08-30 11:00:00,11,2023,8,08-2023
15300,2023-08-30,12:00:00,3.3586300000000002,3.64,2.82254,3.25048,No Remarks,2023-08-30 12:00:00,12,2023,8,08-2023
15301,2023-08-30,13:00:00,3.39725,3.67,2.8716,3.2878600000000002,No Remarks,2023-08-30 13:00:00,13,2023,8,08-2023
15302,2023-08-30,14:00:00,3.32802,3.7,2.88856,3.22086,No Remarks,2023-08-30 14:00:00,14,2023,8,08-2023
15303,2023-08-30,15:00:00,3.3806,3.72,2.87973,3.27174,No Remarks,2023-08-30 15:00:00,15,2023,8,08-2023
15304,2023-08-30,16:00:00,3.39886,3.74,2.88256,3.2894200000000002,No Remarks,2023-08-30 16:00:00,16,2023,8,08-2023
15305,2023-08-30,17:00:00,3.3181,3.45,3.63415,3.2112600000000002,No Remarks,2023-08-30 17:00:00,17,2023,8,08-2023
15306,2023-08-30,18:00:00,3.3254699999999997,3.09,3.61048,3.21839,No Remarks,2023-08-30 18:00:00,18,2023,8,08-2023
15307,2023-08-30,19:00:00,3.32179,2.75,3.63049,3.21483,No Remarks,2023-08-30 19:00:00,19,2023,8,08-2023
15308,2023-08-30,20:00:00,3.3167199999999997,2.41,3.63245,3.2099200000000003,No Remarks,2023-08-30 20:00:00,20,2023,8,08-2023
15309,2023-08-30,21:00:00,3.32091,2.19,3.5984499999999997,3.2139800000000003,No Remarks,2023-08-30 21:00:00,21,2023,8,08-2023
15310,2023-08-30,22:00:00,3.31945,2.04,2.76894,3.21256,No Remarks,2023-08-30 22:00:00,22,2023,8,08-2023
15311,2023-08-30,23:00:00,3.35815,2.24,2.84327,3.25002,No Remarks,2023-08-30 23:00:00,23,2023,8,08-2023
15312,2023-08-30,00:00:00,3.3864,2.48,2.8716,3.2773600000000003,No Remarks,2023-08-30 00:00:00,0,2023,8,08-2023
15313,2023-08-31,01:00:00,3.36506,2.75,2.86606,3.25671,No Remarks,2023-08-31 01:00:00,1,2023,8,08-2023
15314,2023-08-31,02:00:00,3.37573,2.95,2.87271,3.26703,No Remarks,2023-08-31 02:00:00,2,2023,8,08-2023
15315,2023-08-31,03:00:00,3.37039,3.14,2.8704899999999998,3.26186,No Remarks,2023-08-31 03:00:00,3,2023,8,08-2023
